split,true_cat,test_idx,test_x1,test_x2,logp_cat1,logp_cat2,pred_cat,correct,model,training_type
9,2,25,-0.316,-0.425,-1.2494101773943085,-3.0161895337141846,1,false,obj,skewed
9,2,26,1.38,0.552,-4.079639067809645,-2.6802459024702228,2,true,obj,skewed
9,2,27,2.014,0.059,-5.546441913864092,-3.723779947600161,2,true,obj,skewed
9,2,28,1.606,0.33,-4.481300166161021,-3.0408848394327705,2,true,obj,skewed
9,2,29,0.963,0.195,-2.6686715415219386,-2.492994263715609,2,true,obj,skewed
9,2,30,1.635,-0.147,-4.373363227536349,-3.440800638807178,2,true,obj,skewed
9,2,31,1.913,2.224,-7.349993362469361,-4.22515678175738,2,true,obj,skewed
9,2,32,1.956,1.077,-6.207895768359458,-3.3871175800560653,2,true,obj,skewed
9,2,33,2.729,1.226,-7.410553530478696,-4.389651547550585,2,true,obj,skewed
9,2,34,2.436,1.106,-7.007226818559551,-4.041320151205082,2,true,obj,skewed
9,2,35,1.073,0.209,-2.9304514400112787,-2.5667496530769145,2,true,obj,skewed
9,2,36,0.986,1.084,-4.132733275738034,-2.28383979880918,2,true,obj,skewed
9,2,37,0.042,0.541,-2.0092747951608425,-2.084211797750175,1,false,obj,skewed
9,2,38,0.134,1.079,-3.1567581895341044,-2.035827855607468,2,true,obj,skewed
9,2,39,-0.235,2.323,-6.492270987964878,-3.262353772574097,2,true,obj,skewed
9,2,40,-0.042,1.778,-5.140396669807378,-2.499592876429195,2,true,obj,skewed
9,2,41,3.317,0.374,-7.774903664160628,-4.5201334582156605,2,true,obj,skewed
9,2,42,2.517,-0.761,-6.883824361226577,-4.86350734483282,2,true,obj,skewed
9,2,43,0.86,-0.882,-2.4615621001472805,-3.7398809119294856,1,false,obj,skewed
9,2,44,2.884,-0.425,-7.305423216716574,-4.703644613889286,2,true,obj,skewed
9,2,45,0.575,-0.547,-1.6889208350338785,-3.090057800583546,1,false,obj,skewed
9,2,46,0.345,1.427,-4.214019962806693,-2.1688348401348203,2,true,obj,skewed
9,2,47,-0.404,0.501,-2.1359050810577545,-2.292841189782441,1,false,obj,skewed
9,2,48,-0.364,0.849,-2.743587117096861,-2.2031780433498818,2,true,obj,skewed
9,2,49,1.419,1.031,-4.947285807915852,-2.6795166529531826,2,true,obj,skewed
9,2,50,-0.268,-0.011,-1.4487150074264061,-2.5388714755768924,1,false,obj,skewed
10,1,1,0.699,-0.078,-2.285428271450307,-2.2189130460041038,2,false,obj,skewed
10,1,2,0.935,-0.49,-2.628292665255358,-2.7337917710390687,1,true,obj,skewed
10,1,3,-0.666,0.115,-1.8270948446624207,-2.4868615702907495,1,true,obj,skewed
10,1,4,0.702,0.185,-2.681588022460398,-2.18934751275284,2,false,obj,skewed
10,1,5,0.184,-0.753,-1.2176587556954475,-2.5878073249697984,1,true,obj,skewed
10,1,6,0.866,-0.264,-2.52827769985767,-2.4593744687039436,2,false,obj,skewed
10,1,7,-0.153,-0.457,-0.9945921868284169,-2.2579293543396783,1,true,obj,skewed
10,1,8,-0.08,0.16,-1.632928787515582,-2.0635087671072414,1,true,obj,skewed
10,1,9,0.821,-0.154,-2.5014939951009243,-2.350770381432829,2,false,obj,skewed
10,1,10,0.101,-0.326,-1.1468362022201766,-2.117340740227799,1,true,obj,skewed
10,1,11,-0.502,-0.476,-1.148773132348782,-2.4916355759639224,1,true,obj,skewed
10,1,12,-0.49,-0.717,-1.1774056862274913,-2.7413186618949457,1,true,obj,skewed
10,1,13,-1.27,-0.252,-2.691925086843457,-3.4767854393853534,1,true,obj,skewed
10,1,14,-0.727,-0.458,-1.4308120340905377,-2.722925457189468,1,true,obj,skewed
10,1,15,-1.12,-0.818,-2.3452252861411993,-3.6749525861593777,1,true,obj,skewed
10,1,16,0.151,-0.014,-1.4949937115472913,-2.0079016328166173,1,true,obj,skewed
10,1,17,-0.061,-0.197,-1.15948663598953,-2.069933249250969,1,true,obj,skewed
10,1,18,-0.466,-0.715,-1.1555493242607775,-2.719179128911228,1,true,obj,skewed
10,1,19,-1.029,-0.866,-2.1625618105184037,-3.5923696761168524,1,true,obj,skewed
10,1,20,0.02,-0.847,-1.163515372040758,-2.7155349908877664,1,true,obj,skewed
10,1,21,-0.643,-0.164,-1.475761699323467,-2.466095998838213,1,true,obj,skewed
10,1,22,-0.565,-0.03,-1.527820692539167,-2.3617028082458074,1,true,obj,skewed
10,1,23,0.036,-0.964,-1.2897163424570715,-2.908005537328725,1,true,obj,skewed
10,1,24,0.655,-1.575,-3.332705440375508,-4.319185093781312,1,true,obj,skewed
10,1,25,-0.201,-0.855,-1.1251612186068567,-2.7672799520209126,1,true,obj,skewed
10,1,26,0.291,-0.101,-1.5341320445916338,-2.0353970702978774,1,true,obj,skewed
10,1,27,-1.247,-0.253,-2.627611419368063,-3.433472314880377,1,true,obj,skewed
10,1,28,-0.676,-0.003,-1.6876114255658519,-2.4855336541886413,1,true,obj,skewed
10,1,29,-0.471,0.233,-1.8265959291586513,-2.320203823556874,1,true,obj,skewed
10,1,30,-0.783,0.061,-1.9133543771627841,-2.6263306748564283,1,true,obj,skewed
10,1,31,0.999,-1.032,-3.1342345816371635,-3.568583582030243,1,true,obj,skewed
10,1,32,-0.329,0.012,-1.4152044262728907,-2.161193814492518,1,true,obj,skewed
10,1,33,0.287,-0.061,-1.5772973397461527,-2.0262217681648305,1,true,obj,skewed
10,1,34,0.22,-0.334,-1.2496063908659556,-2.133459726805575,1,true,obj,skewed
10,1,35,-0.184,-0.152,-1.186426224428002,-2.0974120643490335,1,true,obj,skewed
10,1,36,-0.515,-0.997,-1.4467891225585015,-3.181079420099116,1,true,obj,skewed
10,1,37,-0.015,-1.066,-1.3997195708861667,-3.0920110539402867,1,true,obj,skewed
10,1,38,-0.297,-0.909,-1.1998034671705557,-2.8942635387341316,1,true,obj,skewed
10,1,39,0.767,-0.517,-2.176481032509369,-2.6012121106663653,1,true,obj,skewed
10,1,40,0.764,-0.121,-2.390942195572053,-2.2858571194204886,2,false,obj,skewed
10,1,41,-0.211,0.471,-2.2036032063593427,-2.2590804691542283,1,true,obj,skewed
10,1,42,-0.576,-0.063,-1.500602465745619,-2.374401601084502,1,true,obj,skewed
10,1,43,-1.362,-1.114,-3.3662224298071024,-4.475022869012784,1,true,obj,skewed
10,1,44,-0.277,-0.55,-1.0028590471536303,-2.400019280389473,1,true,obj,skewed
10,1,45,-0.2,0.029,-1.4100665654842792,-2.0886760061695857,1,true,obj,skewed
10,1,46,-0.176,0.386,-2.038356084807513,-2.1933631202334603,1,true,obj,skewed
10,1,47,0.64,-0.205,-2.023919004895216,-2.232730887626871,1,true,obj,skewed
10,1,48,0.086,0.221,-1.828923992836494,-2.0448257495913333,1,true,obj,skewed
10,1,49,0.005,-0.216,-1.167545764366361,-2.0650235445679064,1,true,obj,skewed
10,1,50,-0.631,1.097,-3.1104180377162463,-3.063563601967314,2,false,obj,skewed
10,2,1,-0.116,-0.077,-1.2743455640366066,-2.0568833021810553,1,false,obj,skewed
10,2,2,-0.733,1.171,-3.1951688743791915,-3.238613714226304,1,false,obj,skewed
10,2,3,0.19,0.45,-2.3947454040062617,-2.1320182880741507,2,true,obj,skewed
10,2,4,-1.444,1.061,-3.7151151634090787,-4.21096824836495,1,false,obj,skewed
10,2,5,-1.971,0.07,-4.8818568355367224,-4.866708064460471,2,true,obj,skewed
10,2,6,-2.508,0.757,-6.151660042846357,-6.1212414202443455,2,true,obj,skewed
10,2,7,-1.8,0.7,-4.341445106039248,-4.662837240059099,1,false,obj,skewed
10,2,8,-2.027,2.179,-6.526718125947389,-6.1331717779537325,2,true,obj,skewed
10,2,9,-1.649,0.749,-3.986997282271326,-4.387499765827948,1,false,obj,skewed
10,2,10,-1.35,1.247,-3.7477039011218563,-4.190096589026575,1,false,obj,skewed
10,2,11,3.882,1.206,-8.43476643638415,-5.836291956815609,2,true,obj,skewed
10,2,12,4.832,1.423,-9.189653098887222,-7.927456889339327,2,true,obj,skewed
10,2,13,4.536,0.132,-8.817743615338822,-7.577153884049215,2,true,obj,skewed
10,2,14,4.149,-0.478,-8.528151507534865,-7.267605436906149,2,true,obj,skewed
10,2,15,4.293,-0.326,-8.6336397109751,-7.409404376153615,2,true,obj,skewed
10,2,16,2.573,1.061,-7.216803917547171,-3.607461089857711,2,true,obj,skewed
10,2,17,1.504,-0.189,-4.605929577306337,-3.1080605685376983,2,true,obj,skewed
10,2,18,3.064,0.103,-7.512937044743326,-4.793600242582717,2,true,obj,skewed
10,2,19,2.242,1.478,-7.105603888878117,-3.236761032535396,2,true,obj,skewed
10,2,20,1.635,-0.147,-5.057821844954102,-3.218180777495961,2,true,obj,skewed
10,2,21,-0.7,1.134,-3.148023675488031,-3.17017790388258,1,false,obj,skewed
10,2,22,0.957,2.59,-7.095982047285024,-3.317129843207262,2,true,obj,skewed
10,2,23,1.108,1.836,-6.348597112723082,-2.713756264511968,2,true,obj,skewed
10,2,24,0.212,2.761,-6.9302864583257815,-3.7614044985242856,2,true,obj,skewed
10,2,25,-0.063,2.16,-5.638597335761498,-3.342720857090923,2,true,obj,skewed
10,2,26,0.31,1.785,-5.34420507877854,-2.8275858175317525,2,true,obj,skewed
10,2,27,-0.468,1.812,-4.507414602741379,-3.4417433947913287,2,true,obj,skewed
10,2,28,-0.085,2.04,-5.360199718291851,-3.2613628958531597,2,true,obj,skewed
10,2,29,0.467,1.8,-5.578202293030889,-2.7709972675869086,2,true,obj,skewed
10,2,30,0.18,2.09,-5.744799020417168,-3.1121774493313383,2,true,obj,skewed
10,2,31,1.767,1.196,-6.431981175367025,-2.8056374805969653,2,true,obj,skewed
10,2,32,-0.133,1.282,-3.794649592734429,-2.772674776597239,2,true,obj,skewed
10,2,33,-0.23,2.682,-6.607542041428338,-4.013934588050047,2,true,obj,skewed
10,2,34,0.986,1.084,-5.158012138787101,-2.4556432074134316,2,true,obj,skewed
10,2,35,-0.235,2.323,-5.8559623797292035,-3.6387577159587083,2,true,obj,skewed
10,2,36,1.529,-0.334,-4.6265776271682135,-3.262751044357045,2,true,obj,skewed
10,2,37,0.803,0.077,-2.7416931011457435,-2.2634040835504097,2,true,obj,skewed
10,2,38,1.199,-0.917,-3.6393990668897467,-3.5943055820764043,2,true,obj,skewed
10,2,39,1.009,0.405,-3.851824309182215,-2.404651000289705,2,true,obj,skewed
10,2,40,1.874,-1.01,-5.963991219771541,-4.50314375384391,2,true,obj,skewed
10,2,41,0.663,1.451,-5.281759827796936,-2.548767363232576,2,true,obj,skewed
10,2,42,0.609,0.062,-2.280195585786494,-2.1339744159658522,2,true,obj,skewed
10,2,43,0.013,0.693,-2.791303829738796,-2.307168186716324,2,true,obj,skewed
10,2,44,-1.049,0.854,-3.02092822536984,-3.407697788990249,1,false,obj,skewed
10,2,45,-0.658,0.538,-2.427156425591476,-2.668693283855549,1,false,obj,skewed
10,2,46,-1.084,-0.65,-2.161814953676921,-3.4257408728081176,1,false,obj,skewed
10,2,47,-0.74,0.723,-2.6929970733160276,-2.8917176982326582,1,false,obj,skewed
10,2,48,0.272,0.568,-2.7615185965958373,-2.1901568055318212,2,true,obj,skewed
10,2,49,-2.054,1.248,-5.2244874868147075,-5.4849588382921874,1,false,obj,skewed
10,2,50,0.305,0.129,-1.8825992461868748,-2.027369873231044,1,false,obj,skewed
11,1,1,0.04,-1.569,-2.757763972082287,-4.404562725138576,1,true,obj,skewed
11,1,2,-0.605,-1.396,-2.758339095050939,-4.484290343416685,1,true,obj,skewed
11,1,3,0.093,-1.058,-1.7946581865147997,-3.4688519536114804,1,true,obj,skewed
11,1,4,-0.471,-1.518,-2.8695458910277987,-4.587363135068053,1,true,obj,skewed
11,1,5,-0.222,-1.145,-1.9709132421957316,-3.7520099398022246,1,true,obj,skewed
11,1,6,0.702,0.185,-2.0982839904149646,-2.2982517697040485,1,true,obj,skewed
11,1,7,-0.38,0.023,-1.1286510987563574,-2.3723062938902264,1,true,obj,skewed
11,1,8,0.655,-0.547,-1.7740400405805916,-2.8507854891770865,1,true,obj,skewed
11,1,9,0.184,-0.753,-1.4414204194074467,-2.9278363796922773,1,true,obj,skewed
11,1,10,1.545,-0.541,-3.727749990305139,-3.6932675360216947,2,false,obj,skewed
11,1,11,0.058,0.794,-2.546341131119248,-1.9575072068060062,2,false,obj,skewed
11,1,12,-0.281,0.436,-1.6491358066395834,-2.140235198846682,1,true,obj,skewed
11,1,13,-0.942,0.291,-2.492359127687605,-2.76125792487296,1,true,obj,skewed
11,1,14,-0.625,0.562,-2.340541540669824,-2.3489948733096813,1,true,obj,skewed
11,1,15,-0.431,0.668,-2.3459969249290498,-2.1815666600995147,2,false,obj,skewed
11,1,16,0.062,0.693,-2.273371475197953,-1.963437184545084,2,false,obj,skewed
11,1,17,0.821,-0.154,-2.0523807482392833,-2.6232692011307335,1,true,obj,skewed
11,1,18,0.03,-0.314,-1.0177501548549335,-2.3593074854532516,1,true,obj,skewed
11,1,19,0.68,-0.28,-1.7686909174653598,-2.5948722458601834,1,true,obj,skewed
11,1,20,0.378,0.129,-1.5101633166737989,-2.129494059479982,1,true,obj,skewed
11,1,21,-0.643,-0.164,-1.4658807771791007,-2.763943240938658,1,true,obj,skewed
11,1,22,0.655,-1.575,-3.1803334413756,-4.36029968778293,1,true,obj,skewed
11,1,23,-0.532,-0.737,-1.6648402715997765,-3.3162118688654094,1,true,obj,skewed
11,1,24,-0.525,0.266,-1.590592663139201,-2.3750769169458783,1,true,obj,skewed
11,1,25,-0.534,0.468,-1.985661177852966,-2.304524993851947,1,true,obj,skewed
11,1,26,-0.689,0.124,-1.705046366888804,-2.602944508537211,1,true,obj,skewed
11,1,27,-0.606,-0.096,-1.4066529699220853,-2.6691989537828467,1,true,obj,skewed
11,1,28,-0.389,0.577,-2.0679094712033006,-2.171966197286583,1,true,obj,skewed
11,1,29,-0.144,0.201,-1.176077125722025,-2.1370682683714106,1,true,obj,skewed
11,1,30,0.209,-0.143,-1.127847343080161,-2.2173196352121383,1,true,obj,skewed
11,1,31,0.291,-0.101,-1.232299937509231,-2.209909637076889,1,true,obj,skewed
11,1,32,-0.778,-0.378,-1.7756845745331145,-3.1301761760118945,1,true,obj,skewed
11,1,33,-0.676,-0.003,-1.5777759856177465,-2.6730749751810996,1,true,obj,skewed
11,1,34,-0.38,-0.04,-1.095466597784664,-2.4089836949305568,1,true,obj,skewed
11,1,35,-0.184,0.81,-2.5826494779499543,-2.03320435173932,2,false,obj,skewed
11,1,36,0.2,-0.668,-1.366799313945228,-2.794340029380082,1,true,obj,skewed
11,1,37,0.417,0.235,-1.6944036703735388,-2.1035001601634704,1,true,obj,skewed
11,1,38,-0.005,0.431,-1.6101411628408204,-2.023710546289504,1,true,obj,skewed
11,1,39,-0.293,-0.055,-1.0137724294209056,-2.345338393126287,1,true,obj,skewed
11,1,40,0.333,0.611,-2.2836520951879415,-1.970831305065445,2,false,obj,skewed
11,1,41,0.327,-0.128,-1.2703733915496151,-2.239685583638368,1,true,obj,skewed
11,1,42,0.614,-1.282,-2.5329485287979936,-3.8993076096436923,1,true,obj,skewed
11,1,43,0.05,-0.991,-1.6901413398558571,-3.3552370227321178,1,true,obj,skewed
11,1,44,0.01,-0.835,-1.481226788427824,-3.088898549115634,1,true,obj,skewed
11,1,45,-0.051,-0.817,-1.456548899731316,-3.0775905327243067,1,true,obj,skewed
11,1,46,-1.51,0.988,-5.165618423734634,-3.1274457844038004,2,false,obj,skewed
11,1,47,-1.168,1.263,-5.071843657467272,-2.8358473029882614,2,false,obj,skewed
11,1,48,-0.629,0.768,-2.8657335436534974,-2.3100488819965683,2,false,obj,skewed
11,1,49,-1.473,0.604,-4.368713184273467,-3.161368688448252,2,false,obj,skewed
11,1,50,-1.568,1.201,-5.688998768926673,-3.2134844092576915,2,false,obj,skewed
11,2,1,0.286,0.133,-1.3875565456135388,-2.0990644963734613,1,false,obj,skewed
11,2,2,0.144,0.383,-1.6072659654052956,-2.0112302661436843,1,false,obj,skewed
11,2,3,0.526,-0.135,-1.5533905123134617,-2.354272465508082,1,false,obj,skewed
11,2,4,-0.397,-0.484,-1.2595413485915765,-2.8291611682415563,1,false,obj,skewed
11,2,5,0.263,-0.412,-1.2329517657688323,-2.4632538855215285,1,false,obj,skewed
11,2,6,-1.347,1.168,-5.190299116209746,-2.9856108682367033,2,true,obj,skewed
11,2,7,-1.638,0.639,-4.8644423361176035,-3.3174896720061358,2,true,obj,skewed
11,2,8,-0.863,0.396,-2.472478046339837,-2.626355619961407,1,false,obj,skewed
11,2,9,0.305,0.129,-1.408481236820021,-2.105630638400988,1,false,obj,skewed
11,2,10,-1.025,0.283,-2.6869663511216246,-2.853016229394128,1,false,obj,skewed
11,2,11,2.001,0.406,-5.514259690892104,-3.898666539294764,2,true,obj,skewed
11,2,12,2.573,1.061,-7.150714670885399,-5.056733063902263,2,true,obj,skewed
11,2,13,1.864,-0.31,-4.667429150701013,-3.9167408653353366,2,true,obj,skewed
11,2,14,1.38,0.552,-4.063740258262994,-2.889011459110521,2,true,obj,skewed
11,2,15,1.691,0.607,-4.938515803077705,-3.358787889502271,2,true,obj,skewed
11,2,16,0.095,-0.301,-1.0486101963513172,-2.3362439677673112,1,false,obj,skewed
11,2,17,0.811,0.954,-3.7402981936507533,-2.1847499223700093,2,true,obj,skewed
11,2,18,0.345,1.427,-4.536001213397518,-2.156046857355151,2,true,obj,skewed
11,2,19,0.946,-0.265,-2.2588470990031397,-2.8392886804123902,1,false,obj,skewed
11,2,20,0.676,-0.609,-1.8363599276892102,-2.9440513291464376,1,false,obj,skewed
11,2,21,-0.291,0.676,-2.2503044768572367,-2.0964121828233306,2,true,obj,skewed
11,2,22,-0.099,0.505,-1.7568532657100193,-2.0374840957544786,1,false,obj,skewed
11,2,23,-0.627,0.444,-2.0860402731397247,-2.3889024644602634,1,false,obj,skewed
11,2,24,-0.421,-0.509,-1.3055974992707757,-2.8834392353012936,1,false,obj,skewed
11,2,25,0.4,-0.21,-1.3520259378366903,-2.330723048102863,1,false,obj,skewed
11,2,26,3.72,0.709,-8.1945217955701,-6.809410394720485,2,true,obj,skewed
11,2,27,4.069,0.595,-8.475292353862638,-7.268009315172151,2,true,obj,skewed
11,2,28,3.116,0.991,-7.70654944646626,-6.0026377663807615,2,true,obj,skewed
11,2,29,4.244,-0.356,-8.596193408235553,-7.325082154099378,2,true,obj,skewed
11,2,30,4.204,1.425,-8.740406755136462,-7.860706779765569,2,true,obj,skewed
11,2,31,2.729,1.226,-7.410991501068487,-5.442033571404204,2,true,obj,skewed
11,2,32,3.086,1.335,-7.80066959414983,-6.165756504916223,2,true,obj,skewed
11,2,33,1.073,0.209,-2.8576464673936792,-2.6446066441840967,2,true,obj,skewed
11,2,34,1.956,1.077,-6.220256642275243,-3.88023277854107,2,true,obj,skewed
11,2,35,2.592,1.064,-7.175129377557445,-5.093748488668556,2,true,obj,skewed
11,2,36,-0.042,1.778,-5.434495523339979,-2.4473886698938543,2,true,obj,skewed
11,2,37,0.398,2.212,-6.455227469312588,-3.0278326477609236,2,true,obj,skewed
11,2,38,0.042,0.541,-1.8804601757834378,-1.9897154351741884,1,false,obj,skewed
11,2,39,0.435,2.152,-6.361112664577979,-2.955304042212396,2,true,obj,skewed
11,2,40,0.986,1.084,-4.34120632024784,-2.3784437981447617,2,true,obj,skewed
11,2,41,2.263,2.333,-7.693337475152923,-5.58691495733859,2,true,obj,skewed
11,2,42,2.677,3.094,-8.458019881402267,-7.387315321999644,2,true,obj,skewed
11,2,43,2.195,2.137,-7.501239565726334,-5.201377731452926,2,true,obj,skewed
11,2,44,0.932,1.898,-6.1729832345926265,-2.9587727242376274,2,true,obj,skewed
11,2,45,1.657,1.965,-6.913436135781229,-4.011086469547794,2,true,obj,skewed
11,2,46,-0.039,0.995,-3.112178814301364,-1.9930680466564685,2,true,obj,skewed
11,2,47,0.556,0.213,-1.8814064108256328,-2.1826691912222325,1,false,obj,skewed
11,2,48,2.038,0.09,-5.35728842252685,-4.013810405806801,2,true,obj,skewed
11,2,49,0.821,1.009,-3.892042867761889,-2.202647620319226,2,true,obj,skewed
11,2,50,0.935,0.536,-3.0593738288412013,-2.3453777068508193,2,true,obj,skewed
12,1,1,-0.936,-0.219,-2.0203593650935585,-3.0277454385542044,1,true,obj,skewed
12,1,2,0.291,-0.101,-1.797109798376881,-2.4911391724135425,1,true,obj,skewed
12,1,3,-0.184,0.81,-2.4366432539735077,-2.109769500238589,2,false,obj,skewed
12,1,4,-0.783,0.061,-1.7339569743151915,-2.6882053725639175,1,true,obj,skewed
12,1,5,-0.676,-0.003,-1.639126581864268,-2.6465754172722664,1,true,obj,skewed
12,1,6,0.2,-0.668,-1.4837355792972249,-3.0419197187338085,1,true,obj,skewed
12,1,7,0.6,1.253,-4.137314403627224,-2.2154971445692406,2,false,obj,skewed
12,1,8,0.608,0.561,-3.095244053246675,-2.2582063251743376,2,false,obj,skewed
12,1,9,0.255,-0.228,-1.6607187860062476,-2.587079277316162,1,true,obj,skewed
12,1,10,0.222,1.079,-3.355419212128954,-2.083434801149025,2,false,obj,skewed
12,1,11,0.005,-0.216,-1.51125370820536,-2.5509486500355227,1,true,obj,skewed
12,1,12,-0.66,0.29,-1.681117623635311,-2.472556721527037,1,true,obj,skewed
12,1,13,0.086,0.221,-1.91036085361571,-2.25456625314749,1,true,obj,skewed
12,1,14,0.85,-0.472,-2.3821441784733226,-3.136576965282428,1,true,obj,skewed
12,1,15,0.243,-0.382,-1.5613149100141244,-2.729847561924717,1,true,obj,skewed
12,1,16,0.137,-0.647,-1.4508028741035626,-3.0050367138147274,1,true,obj,skewed
12,1,17,-0.478,-1.094,-1.975921312818922,-3.7335744688434156,1,true,obj,skewed
12,1,18,-0.49,-0.717,-1.675658894081342,-3.214214089469071,1,true,obj,skewed
12,1,19,-0.289,-0.736,-1.5185925823627038,-3.1548221524179514,1,true,obj,skewed
12,1,20,-0.613,-0.678,-1.7957446547850053,-3.2368424124806987,1,true,obj,skewed
12,1,21,0.312,-0.481,-1.5804016146872493,-2.8513389942309812,1,true,obj,skewed
12,1,22,0.324,-1.328,-2.157113930785413,-4.049193493224073,1,true,obj,skewed
12,1,23,0.42,-1.242,-2.109320142188459,-3.940192328195727,1,true,obj,skewed
12,1,24,0.397,-0.464,-1.6681816417366313,-2.861668480837462,1,true,obj,skewed
12,1,25,0.18,-1.224,-1.9050186935479998,-3.841866952244006,1,true,obj,skewed
12,1,26,0.254,-0.766,-1.5389008787920995,-3.1785664180079793,1,true,obj,skewed
12,1,27,-0.547,-0.135,-1.5670357434684483,-2.6572687299454385,1,true,obj,skewed
12,1,28,0.11,-1.151,-1.7803549094554396,-3.713881806354328,1,true,obj,skewed
12,1,29,0.444,0.458,-2.6809884792430374,-2.2224582350871493,2,false,obj,skewed
12,1,30,-0.093,-0.191,-1.4910963483262711,-2.5371201089777125,1,true,obj,skewed
12,1,31,0.284,-0.706,-1.544989604160929,-3.108887506125853,1,true,obj,skewed
12,1,32,0.13,-0.774,-1.4776452407693588,-3.1655996226026684,1,true,obj,skewed
12,1,33,0.018,-0.936,-1.5467516343963297,-3.382279486027821,1,true,obj,skewed
12,1,34,-0.061,-1.113,-1.7253041447707382,-3.651213097414906,1,true,obj,skewed
12,1,35,0.158,-0.834,-1.5153418491771808,-3.2507561362998207,1,true,obj,skewed
12,1,36,0.03,-0.314,-1.4749210273971398,-2.63799303374118,1,true,obj,skewed
12,1,37,0.101,-0.326,-1.4997661190536389,-2.6522289665036762,1,true,obj,skewed
12,1,38,0.71,-0.059,-2.4236916791154193,-2.6499832461109127,1,true,obj,skewed
12,1,39,0.357,0.652,-2.843914256404484,-2.138608562960785,2,false,obj,skewed
12,1,40,1.506,0.339,-4.632869177053176,-3.142297713109039,2,false,obj,skewed
12,1,41,-1.165,-0.403,-2.5247272256217084,-3.4351931719783013,1,true,obj,skewed
12,1,42,-0.012,-1.953,-3.5309876366681694,-5.12849941685613,1,true,obj,skewed
12,1,43,-0.888,-0.671,-2.2007500069343022,-3.440323695773066,1,true,obj,skewed
12,1,44,-0.194,-0.492,-1.426032409397028,-2.8414515494546997,1,true,obj,skewed
12,1,45,-0.534,0.468,-1.7803431642418672,-2.323102988633802,1,true,obj,skewed
12,1,46,0.443,-0.457,-1.7219219861852344,-2.8734942836212043,1,true,obj,skewed
12,1,47,0.206,-0.255,-1.6031252222820451,-2.6010692389972077,1,true,obj,skewed
12,1,48,0.22,-0.334,-1.5678185298054397,-2.6769436654662044,1,true,obj,skewed
12,1,49,0.999,-1.032,-2.867653195073924,-3.987315760648692,1,true,obj,skewed
12,1,50,0.287,-0.061,-1.8296870976152513,-2.460227539500275,1,true,obj,skewed
12,2,1,-0.359,-0.49,-1.496549906708965,-2.890184722386792,1,false,obj,skewed
12,2,2,-0.285,-0.028,-1.5131863271682913,-2.457889157076416,1,false,obj,skewed
12,2,3,-1.146,0.243,-2.275943046401399,-2.939416195666551,1,false,obj,skewed
12,2,4,-0.473,0.313,-1.6421552876972423,-2.348317453904811,1,false,obj,skewed
12,2,5,0.279,0.192,-2.0942896930731174,-2.2953098068358315,1,false,obj,skewed
12,2,6,0.946,-0.265,-2.705909111322604,-3.0035345726084013,1,false,obj,skewed
12,2,7,-0.364,0.849,-2.3841739925678196,-2.1661742501285985,2,true,obj,skewed
12,2,8,0.811,0.954,-4.0187166041285325,-2.3059459704442897,2,true,obj,skewed
12,2,9,-0.268,-0.011,-1.5214964079408064,-2.440068031693982,1,false,obj,skewed
12,2,10,0.606,0.123,-2.466378981117965,-2.460855751636852,2,true,obj,skewed
12,2,11,-0.316,-0.425,-1.4685710858481194,-2.8060134965837538,1,false,obj,skewed
12,2,12,-0.297,-0.071,-1.5008598258061379,-2.4919345500172745,1,false,obj,skewed
12,2,13,0.603,0.137,-2.478373662508624,-2.450913469087872,2,true,obj,skewed
12,2,14,0.494,-0.379,-1.8209065749261637,-2.8150342304280347,1,false,obj,skewed
12,2,15,0.144,0.383,-2.1643514862535884,-2.184585991134175,1,false,obj,skewed
12,2,16,0.18,2.09,-4.990888708779079,-2.560235617146859,2,true,obj,skewed
12,2,17,0.467,1.8,-4.803941391343209,-2.393734231357155,2,true,obj,skewed
12,2,18,0.681,2.648,-6.229893987851474,-3.313926035573337,2,true,obj,skewed
12,2,19,-0.536,0.724,-2.12668980765132,-2.264344693009511,1,false,obj,skewed
12,2,20,0.9,1.242,-4.553985397909964,-2.3865505771434057,2,true,obj,skewed
12,2,21,0.963,0.195,-3.232762953393399,-2.6616419156530573,2,true,obj,skewed
12,2,22,2.014,0.059,-5.6243068087143815,-4.0470255855353745,2,true,obj,skewed
12,2,23,1.78,0.681,-5.476480664057835,-3.369607746157651,2,true,obj,skewed
12,2,24,1.38,0.552,-4.569444218480053,-2.8963484756024607,2,true,obj,skewed
12,2,25,2.853,0.897,-7.175002845394529,-5.2620359551352305,2,true,obj,skewed
12,2,26,3.086,1.335,-7.582910618794509,-5.7944382432495605,2,true,obj,skewed
12,2,27,1.203,2.178,-6.1195388855776285,-3.155190757727798,2,true,obj,skewed
12,2,28,3.088,2.109,-7.927647628459693,-6.184418858260957,2,true,obj,skewed
12,2,29,2.915,2.066,-7.753643288649537,-5.778573961170137,2,true,obj,skewed
12,2,30,2.823,1.313,-7.294308495914601,-5.218021119209713,2,true,obj,skewed
12,2,31,4.149,-0.478,-8.425747815646606,-8.236247892871269,2,true,obj,skewed
12,2,32,4.536,0.132,-8.717948541263588,-8.606268781135064,2,true,obj,skewed
12,2,33,4.234,-0.073,-8.469931762835008,-8.24413592579587,2,true,obj,skewed
12,2,34,3.934,1.73,-8.478076261738458,-7.787391830529915,2,true,obj,skewed
12,2,35,3.514,0.724,-7.852313348364091,-6.735186017630657,2,true,obj,skewed
