split,true_cat,test_idx,logp_cat1,logp_cat2,pred_cat,correct,model,training_type
8,2,17,-2.4876196682844456,-2.61210900428499,1,false,obj,skewed
8,2,18,-2.6098237070001025,-2.7712533490168263,1,false,obj,skewed
8,2,19,-2.606294556294733,-1.8845649327178158,2,true,obj,skewed
8,2,20,-2.043653243811409,-2.1548222786810602,1,false,obj,skewed
8,2,21,-2.685363152227006,-1.749696652242309,2,true,obj,skewed
8,2,22,-4.655016560035759,-2.9331153832695875,2,true,obj,skewed
8,2,23,-3.99577928705267,-2.1943551317473737,2,true,obj,skewed
8,2,24,-2.784448297243619,-1.7678829620117478,2,true,obj,skewed
8,2,25,-3.1830366590892365,-1.9305828047329952,2,true,obj,skewed
8,2,26,-8.664670373407757,-5.995109322997204,2,true,obj,skewed
8,2,27,-8.130180703981164,-5.286115100029916,2,true,obj,skewed
8,2,28,-9.006166257340967,-6.574711222147425,2,true,obj,skewed
8,2,29,-8.28186042775563,-5.490528772651632,2,true,obj,skewed
8,2,30,-7.903929082902344,-5.00856612041845,2,true,obj,skewed
8,2,31,-2.5387510331504304,-2.877995319560685,1,false,obj,skewed
8,2,32,-2.601550391149741,-2.392894206407234,2,true,obj,skewed
8,2,33,-2.87973825591484,-1.9050665031644827,2,true,obj,skewed
8,2,34,-2.624000421349642,-2.5024910654583246,2,true,obj,skewed
8,2,35,-2.037996683235398,-3.0514570975554967,1,false,obj,skewed
8,2,36,-1.77464956721011,-3.7618060515505887,1,false,obj,skewed
8,2,37,-1.8664058090277222,-4.327796916968206,1,false,obj,skewed
8,2,38,-2.396229363369412,-3.6306616917272625,1,false,obj,skewed
8,2,39,-3.295131075194077,-2.787426943745703,2,true,obj,skewed
8,2,40,-2.3371780906351254,-5.055909803925262,1,false,obj,skewed
8,2,41,-2.1873305432380743,-2.8276984519184696,1,false,obj,skewed
8,2,42,-2.7523183702558014,-2.299809493088612,2,true,obj,skewed
8,2,43,-2.980486828942765,-1.9125516530164455,2,true,obj,skewed
8,2,44,-2.6840348242785694,-3.739516310480551,1,false,obj,skewed
8,2,45,-2.49924512816823,-2.4524171265680788,2,true,obj,skewed
8,2,46,-7.834381767971012,-5.605343063436721,2,true,obj,skewed
8,2,47,-8.397295176045938,-6.156616738837832,2,true,obj,skewed
8,2,48,-7.8342791665777805,-5.304527471375816,2,true,obj,skewed
8,2,49,-6.945902940948251,-4.612763798988622,2,true,obj,skewed
8,2,50,-7.150214699819749,-4.445950963292404,2,true,obj,skewed
9,1,1,-3.977250463470825,-3.409523336963503,2,false,obj,skewed
9,1,2,-4.084305429534005,-2.9995388808419765,2,false,obj,skewed
9,1,3,-2.629379941998459,-1.7792398406482701,2,false,obj,skewed
9,1,4,-3.656950804955841,-2.896488627079617,2,false,obj,skewed
9,1,5,-2.371812008659126,-1.8123428111391977,2,false,obj,skewed
9,1,6,-7.087371367189161,-6.852493992792992,2,false,obj,skewed
9,1,7,-7.677539550817032,-7.601684877411731,2,false,obj,skewed
9,1,8,-7.583882380380355,-7.524693520081256,2,false,obj,skewed
9,1,9,-6.418911685018885,-5.861237923709651,2,false,obj,skewed
9,1,10,-7.024795041351934,-6.733307219424775,2,false,obj,skewed
9,1,11,-1.0785712809448895,-2.2355847173434924,1,true,obj,skewed
9,1,12,-1.5384028743121303,-3.0708176962406775,1,true,obj,skewed
9,1,13,-1.6803938134662055,-3.0332758130709068,1,true,obj,skewed
9,1,14,-1.2773912444069602,-2.7748701540080756,1,true,obj,skewed
9,1,15,-1.3861159529774867,-2.9464637027584915,1,true,obj,skewed
9,1,16,-2.00611575643201,-1.5539553995803186,2,false,obj,skewed
9,1,17,-2.5645979585992524,-2.4106125677938923,2,false,obj,skewed
9,1,18,-3.2245039712566106,-1.8714521343152501,2,false,obj,skewed
9,1,19,-2.095000061930775,-1.8922812715916142,2,false,obj,skewed
9,1,20,-1.7609813262863765,-1.6239594863940612,2,false,obj,skewed
9,1,21,-4.966340074298408,-3.244357706920902,2,false,obj,skewed
9,1,22,-5.302523932190508,-4.592069531860799,2,false,obj,skewed
9,1,23,-4.266198503935284,-2.50402635371642,2,false,obj,skewed
9,1,24,-3.4794139893136977,-2.187906537775934,2,false,obj,skewed
9,1,25,-5.072477290052443,-3.1941198051626905,2,false,obj,skewed
9,1,26,-2.730177856650913,-1.9476778963904906,2,false,obj,skewed
9,1,27,-2.613511993243499,-2.1295568192200474,2,false,obj,skewed
9,1,28,-3.538784630677122,-3.0561760557669806,2,false,obj,skewed
9,1,29,-2.7918435895968745,-1.7277586244782919,2,false,obj,skewed
9,1,30,-3.594861416903601,-2.1395179092054653,2,false,obj,skewed
9,1,31,-2.419388288266759,-2.1471421528528594,2,false,obj,skewed
9,1,32,-3.6431685160044265,-3.1095350522511116,2,false,obj,skewed
9,1,33,-2.1627764948374444,-2.4495534345614716,1,true,obj,skewed
9,1,34,-3.463525458097342,-3.1796316253592334,2,false,obj,skewed
9,1,35,-2.6056789147435313,-2.396781708975361,2,false,obj,skewed
9,1,36,-1.7566694552276911,-2.3585594948018156,1,true,obj,skewed
9,1,37,-1.1568259222357777,-2.4893096685299914,1,true,obj,skewed
9,1,38,-1.9261027179242804,-2.3709679020838905,1,true,obj,skewed
9,1,39,-1.8167344304763386,-2.418028213893158,1,true,obj,skewed
9,1,40,-1.0658540086813313,-1.9242979412450838,1,true,obj,skewed
9,1,41,-6.630480395557757,-6.560112200338662,2,false,obj,skewed
9,1,42,-6.271132749848112,-5.026865372150566,2,false,obj,skewed
9,1,43,-4.935964629424658,-3.61163057492136,2,false,obj,skewed
9,1,44,-5.647783265307215,-5.097518593632365,2,false,obj,skewed
9,1,45,-6.971670211393931,-7.202018173817449,1,true,obj,skewed
9,1,46,-6.763183291337146,-5.437323774615233,2,false,obj,skewed
9,1,47,-6.83824403231806,-5.897083648351897,2,false,obj,skewed
9,1,48,-7.066944662478635,-6.9054579331972565,2,false,obj,skewed
9,1,49,-5.603503745139156,-4.975005524903097,2,false,obj,skewed
9,1,50,-6.714480495534892,-6.184837281827804,2,false,obj,skewed
9,2,1,-2.9036002628442246,-1.7486417160365244,2,true,obj,skewed
9,2,2,-3.66024670576484,-1.9121306965479348,2,true,obj,skewed
9,2,3,-3.125045506885316,-1.7564530437190933,2,true,obj,skewed
9,2,4,-2.235989036100678,-1.531168108165738,2,true,obj,skewed
9,2,5,-2.5740750412785243,-1.566433979416223,2,true,obj,skewed
9,2,6,-1.0906290134298526,-2.344509904293167,1,false,obj,skewed
9,2,7,-2.8880128313237683,-4.573725531797504,1,false,obj,skewed
9,2,8,-1.8417744950072839,-3.5842226498800667,1,false,obj,skewed
9,2,9,-1.1780356494736715,-2.5681873409613085,1,false,obj,skewed
9,2,10,-1.132038780244679,-2.1405543924272576,1,false,obj,skewed
9,2,11,-6.915732590360723,-4.667818728437052,2,true,obj,skewed
9,2,12,-6.071482309927589,-3.5406680149909016,2,true,obj,skewed
9,2,13,-6.042193406035175,-3.5257442298013224,2,true,obj,skewed
9,2,14,-5.8393414992050205,-3.310209065284224,2,true,obj,skewed
9,2,15,-5.841917779727109,-3.3290936607671298,2,true,obj,skewed
9,2,16,-3.7331677634520593,-2.204332320256462,2,true,obj,skewed
9,2,17,-4.161530267176517,-2.4030418752274096,2,true,obj,skewed
9,2,18,-4.553612235689235,-2.4289061512943495,2,true,obj,skewed
9,2,19,-5.6992384262463425,-3.250426067700542,2,true,obj,skewed
9,2,20,-2.3141837591064194,-1.7748519729375924,2,true,obj,skewed
9,2,21,-3.980456991737075,-2.0789098540445607,2,true,obj,skewed
9,2,22,-4.705663923498904,-2.92176820091768,2,true,obj,skewed
9,2,23,-4.476842664026584,-2.355616601785183,2,true,obj,skewed
9,2,24,-5.382754157445798,-3.000380206024813,2,true,obj,skewed
9,2,25,-6.1030774998138835,-5.169985294349719,2,true,obj,skewed
9,2,26,-9.396267578927041,-8.8330258527331,2,true,obj,skewed
9,2,27,-8.48478113206972,-6.950378439731463,2,true,obj,skewed
9,2,28,-8.447866543962185,-6.490845349641776,2,true,obj,skewed
9,2,29,-7.298980799797659,-5.885223684920026,2,true,obj,skewed
9,2,30,-9.00948916623728,-7.42330367087629,2,true,obj,skewed
9,2,31,-1.9054537778367162,-1.540780562253517,2,true,obj,skewed
9,2,32,-1.9854238707065113,-1.718796884869483,2,true,obj,skewed
9,2,33,-2.4743033116705457,-1.7425609414786938,2,true,obj,skewed
9,2,34,-1.482144135518777,-1.7166220776337693,1,false,obj,skewed
9,2,35,-3.1050239038610936,-2.366143299295881,2,true,obj,skewed
9,2,36,-2.623848370230349,-2.770588951233837,1,false,obj,skewed
9,2,37,-7.3546560305187985,-5.2945571167019745,2,true,obj,skewed
9,2,38,-7.124791085063333,-4.254606851483475,2,true,obj,skewed
9,2,39,-7.098661132346865,-4.812287047137555,2,true,obj,skewed
9,2,40,-6.517928611825223,-3.9050342585875386,2,true,obj,skewed
9,2,41,-6.112571649218899,-3.58147107165172,2,true,obj,skewed
9,2,42,-6.104241204906825,-3.566224921666305,2,true,obj,skewed
9,2,43,-6.345572863403204,-3.7750091696541377,2,true,obj,skewed
9,2,44,-4.5604351741578775,-2.3659193711958086,2,true,obj,skewed
9,2,45,-5.461737897991962,-3.004414405595657,2,true,obj,skewed
9,2,46,-2.0476206820650846,-1.5144609877441806,2,true,obj,skewed
9,2,47,-4.70640828436566,-3.188330681515396,2,true,obj,skewed
9,2,48,-3.6286848866599226,-2.31165892274822,2,true,obj,skewed
9,2,49,-3.3860290873481897,-2.3521987181549453,2,true,obj,skewed
9,2,50,-4.732347957077587,-2.6982189066284574,2,true,obj,skewed
10,1,1,-2.113588554445199,-1.8080915851111032,2,false,obj,skewed
10,1,2,-2.453818047269597,-1.864275989342674,2,false,obj,skewed
10,1,3,-4.010191530356494,-1.9076965757724345,2,false,obj,skewed
10,1,4,-2.7542277652899023,-1.7252340006391165,2,false,obj,skewed
10,1,5,-2.513926334584252,-1.8985920380616108,2,false,obj,skewed
10,1,6,-2.2318677959887787,-2.7020220158210964,1,true,obj,skewed
10,1,7,-2.2747868963622087,-3.6147397867285163,1,true,obj,skewed
10,1,8,-1.8698090255511675,-3.1176159388329965,1,true,obj,skewed
10,1,9,-1.8736652436055028,-2.8266033378431263,1,true,obj,skewed
10,1,10,-2.107086794303697,-3.616094682435087,1,true,obj,skewed
10,1,11,-2.5450361307649785,-2.1315183243429985,2,false,obj,skewed
10,1,12,-3.5752926352281738,-2.3482863932596576,2,false,obj,skewed
10,1,13,-3.1698384950940057,-1.9757094439276486,2,false,obj,skewed
10,1,14,-2.7750531166405867,-3.3293480167456253,1,true,obj,skewed
10,1,15,-3.55947825653951,-2.806420087559364,2,false,obj,skewed
10,1,16,-1.917911934835745,-3.2515643768435245,1,true,obj,skewed
10,1,17,-1.9149987998282496,-3.144572558741406,1,true,obj,skewed
10,1,18,-2.2261988482484387,-3.4599609421053685,1,true,obj,skewed
10,1,19,-2.0539823340828534,-2.235126507961038,1,true,obj,skewed
10,1,20,-1.9518838469056368,-3.2616215782133824,1,true,obj,skewed
10,1,21,-2.2058095046753445,-3.044466091654443,1,true,obj,skewed
10,1,22,-2.637691341283862,-1.969073026980888,2,false,obj,skewed
10,1,23,-3.020374149112641,-2.931715068774352,2,false,obj,skewed
10,1,24,-2.5206327303017986,-2.369614729226818,2,false,obj,skewed
10,1,25,-2.4664468322608424,-3.2345857683671033,1,true,obj,skewed
10,1,26,-2.1130842682360576,-2.180859286598377,1,true,obj,skewed
10,1,27,-1.9517002076215495,-2.799332386792128,1,true,obj,skewed
10,1,28,-2.0540850156511636,-1.839577493788131,2,false,obj,skewed
10,1,29,-2.46466451728576,-2.4524193593217074,2,false,obj,skewed
10,1,30,-1.6829347484260744,-2.712030351342394,1,true,obj,skewed
10,1,31,-2.3555752095915956,-3.2716531229806485,1,true,obj,skewed
10,1,32,-2.7410218785116225,-3.796394455749506,1,true,obj,skewed
10,1,33,-2.4950066741291286,-4.099839383846273,1,true,obj,skewed
10,1,34,-2.8462777898915195,-4.781246445473549,1,true,obj,skewed
10,1,35,-2.5087361789172014,-3.0539724620554765,1,true,obj,skewed
10,1,36,-2.3045929494511146,-3.4928757793429224,1,true,obj,skewed
10,1,37,-2.285572888792184,-3.7269527723386333,1,true,obj,skewed
10,1,38,-2.2482114560694098,-2.927195280289628,1,true,obj,skewed
10,1,39,-2.4368154478069735,-2.788544227116614,1,true,obj,skewed
10,1,40,-2.625912674647802,-3.1222338194821675,1,true,obj,skewed
10,1,41,-2.197696787844243,-3.666106974894406,1,true,obj,skewed
10,1,42,-2.236457778533258,-3.5208164752450184,1,true,obj,skewed
10,1,43,-1.6470761908945557,-2.6160162032067866,1,true,obj,skewed
10,1,44,-1.9818854186103638,-3.4367017091451544,1,true,obj,skewed
10,1,45,-2.588017598787214,-4.18406072319732,1,true,obj,skewed
10,1,46,-3.476438491419026,-6.090854047179046,1,true,obj,skewed
10,1,47,-3.016892967149598,-5.7540261251338585,1,true,obj,skewed
10,1,48,-3.493277719515247,-6.1290202019276485,1,true,obj,skewed
10,1,49,-5.148138897218113,-6.802745006203614,1,true,obj,skewed
10,1,50,-3.1183757238950847,-5.594527498889168,1,true,obj,skewed
10,2,1,-2.776207764505171,-5.060698418983398,1,false,obj,skewed
10,2,2,-3.5037101247535594,-6.305826578067308,1,false,obj,skewed
10,2,3,-2.9807554792488316,-5.6886220471841105,1,false,obj,skewed
10,2,4,-4.104223428128741,-6.778606884471479,1,false,obj,skewed
10,2,5,-2.7079417387142612,-5.2005903078785565,1,false,obj,skewed
10,2,6,-9.013987336989798,-8.728311444707927,2,true,obj,skewed
10,2,7,-8.94292812951587,-8.644025988330199,2,true,obj,skewed
10,2,8,-8.482323538101811,-7.909042022155108,2,true,obj,skewed
10,2,9,-9.398931946471764,-9.283960517859965,2,true,obj,skewed
10,2,10,-8.730489375312883,-8.410894676498447,2,true,obj,skewed
10,2,11,-1.6995106714722064,-2.439238938168796,1,false,obj,skewed
10,2,12,-2.1704647497030964,-2.1193931353673077,2,true,obj,skewed
10,2,13,-1.968570275332905,-2.392808867523517,1,false,obj,skewed
10,2,14,-1.8403531923356107,-2.4829007364303584,1,false,obj,skewed
10,2,15,-1.9831087859997567,-2.1455397351264045,1,false,obj,skewed
10,2,16,-7.207936912436858,-3.6670430864464194,2,true,obj,skewed
10,2,17,-7.577764966631744,-5.09026606523716,2,true,obj,skewed
10,2,18,-6.9346597458352885,-3.932549040145064,2,true,obj,skewed
10,2,19,-6.639973868991468,-2.8651820496660583,2,true,obj,skewed
10,2,20,-7.280392225727181,-4.5125296816102125,2,true,obj,skewed
10,2,21,-5.179632112937284,-2.5750797345696093,2,true,obj,skewed
10,2,22,-6.6215959001748805,-2.9964622526759115,2,true,obj,skewed
10,2,23,-5.932962280257779,-2.404952574854791,2,true,obj,skewed
10,2,24,-4.465923256523061,-2.772904194448799,2,true,obj,skewed
10,2,25,-4.791751344011733,-2.3864623081503504,2,true,obj,skewed
10,2,26,-2.054113513112938,-2.771385204603327,1,false,obj,skewed
10,2,27,-2.318070103923291,-3.68420352815103,1,false,obj,skewed
10,2,28,-1.8446470999863542,-2.9058371322715635,1,false,obj,skewed
10,2,29,-2.5728843192952273,-2.3957332053042166,2,true,obj,skewed
10,2,30,-1.6591604579360366,-2.609249939596725,1,false,obj,skewed
10,2,31,-1.9337234155091763,-1.9896431105893315,1,false,obj,skewed
10,2,32,-2.3164304159717624,-1.8184750316928953,2,true,obj,skewed
10,2,33,-1.6908697323710982,-2.1607791239685783,1,false,obj,skewed
10,2,34,-1.888259918044846,-2.129616198361364,1,false,obj,skewed
10,2,35,-1.846636527388095,-1.968687545786977,1,false,obj,skewed
10,2,36,-2.6937558575901526,-3.3371825174038143,1,false,obj,skewed
10,2,37,-1.788745003831998,-2.101076245547567,1,false,obj,skewed
10,2,38,-3.6840718141869697,-3.2738157033263064,2,true,obj,skewed
10,2,39,-3.02956723251444,-2.265833889691069,2,true,obj,skewed
10,2,40,-2.7814060908149507,-4.872552920547257,1,false,obj,skewed
10,2,41,-1.7531195482463007,-2.8831263832698006,1,false,obj,skewed
10,2,42,-1.7926741816103162,-1.9746892723560152,1,false,obj,skewed
10,2,43,-2.1848511308054324,-2.6624264214586146,1,false,obj,skewed
10,2,44,-2.131357759408241,-3.3500864685557636,1,false,obj,skewed
10,2,45,-1.7072362576263556,-2.600051968210487,1,false,obj,skewed
10,2,46,-5.624594812460011,-4.917731928611808,2,true,obj,skewed
10,2,47,-2.6334566379280027,-2.1768020304052387,2,true,obj,skewed
10,2,48,-6.643816219097518,-5.020602705943848,2,true,obj,skewed
10,2,49,-2.5712983651042483,-3.3363378087225675,1,false,obj,skewed
10,2,50,-3.2138398334154554,-4.808779429678667,1,false,obj,skewed
11,1,1,-2.4728856869294575,-3.577171005901134,1,true,obj,skewed
11,1,2,-3.58013809737059,-4.088199244667168,1,true,obj,skewed
11,1,3,-3.1013232538191806,-3.7403679838277113,1,true,obj,skewed
11,1,4,-4.620997139128934,-4.303175096509877,2,false,obj,skewed
11,1,5,-3.990952233413615,-4.052262514942615,1,true,obj,skewed
11,1,6,-2.6687246038982715,-2.1139296500524134,2,false,obj,skewed
11,1,7,-3.4423829352805657,-2.0583791765411825,2,false,obj,skewed
11,1,8,-3.5694801252361645,-2.2239740423582357,2,false,obj,skewed
11,1,9,-2.809928148883909,-2.3633945360623967,2,false,obj,skewed
11,1,10,-2.414523835725845,-2.131747180024121,2,false,obj,skewed
11,1,11,-1.940000275607932,-2.016831390613997,1,true,obj,skewed
11,1,12,-2.18071216402605,-2.0443446065704616,2,false,obj,skewed
11,1,13,-1.955998796539089,-2.171807822452142,1,true,obj,skewed
11,1,14,-2.829421144708864,-2.322423698996619,2,false,obj,skewed
11,1,15,-2.6336571463761698,-2.132536810902755,2,false,obj,skewed
11,1,16,-2.257805530902266,-2.7203884817601054,1,true,obj,skewed
11,1,17,-2.1809491885191505,-2.4572021217684323,1,true,obj,skewed
11,1,18,-1.5994750911805955,-2.429047320453706,1,true,obj,skewed
11,1,19,-1.8908935896504417,-2.347008107447284,1,true,obj,skewed
11,1,20,-1.9436192450764747,-2.0832422175237815,1,true,obj,skewed
11,1,21,-1.6656398053224684,-2.755872107954228,1,true,obj,skewed
11,1,22,-1.8913115252535666,-2.4432932939586447,1,true,obj,skewed
11,1,23,-2.059204107730936,-2.637368243690962,1,true,obj,skewed
11,1,24,-2.5582009262990297,-3.261972482746017,1,true,obj,skewed
11,1,25,-1.888254492195787,-2.9087617492804276,1,true,obj,skewed
11,1,26,-3.465378924268155,-5.754818629881494,1,true,obj,skewed
11,1,27,-3.1554423917664893,-5.489421510991823,1,true,obj,skewed
11,1,28,-2.621281318651121,-4.980103758514114,1,true,obj,skewed
11,1,29,-3.2127863977006097,-5.338566394919134,1,true,obj,skewed
11,1,30,-2.6677451910457664,-5.209804890282622,1,true,obj,skewed
11,1,31,-1.5367688979623324,-2.237634326076999,1,true,obj,skewed
11,1,32,-2.2806776897507066,-2.050762764271761,2,false,obj,skewed
11,1,33,-1.75074790117658,-2.0140911834643846,1,true,obj,skewed
11,1,34,-1.5272439077591224,-2.02346659392634,1,true,obj,skewed
11,1,35,-1.6171257448749088,-1.9777545767853097,1,true,obj,skewed
11,1,36,-2.5000827611424503,-2.8191082551478663,1,true,obj,skewed
11,1,37,-1.6591576653485354,-2.221115485818267,1,true,obj,skewed
11,1,38,-2.1868377659862275,-2.558388018898076,1,true,obj,skewed
11,1,39,-1.9097675321439913,-2.5438954267834593,1,true,obj,skewed
11,1,40,-2.5748521111749714,-2.620956811933995,1,true,obj,skewed
11,1,41,-3.3674701892307155,-5.8986589929433695,1,true,obj,skewed
11,1,42,-3.9639932815842043,-6.5479867989300615,1,true,obj,skewed
11,1,43,-2.8180411889341928,-5.489847013184347,1,true,obj,skewed
11,1,44,-2.8904596843941994,-5.423347937569963,1,true,obj,skewed
11,1,45,-2.8641285984598728,-4.703995008283637,1,true,obj,skewed
11,1,46,-2.8920617783531406,-3.638483097040784,1,true,obj,skewed
11,1,47,-1.681472534257126,-2.3470732220792607,1,true,obj,skewed
11,1,48,-2.325425694236566,-2.5291508179589313,1,true,obj,skewed
11,1,49,-2.6389574377506864,-4.380677627771732,1,true,obj,skewed
11,1,50,-2.6082234136082088,-2.6178441203961613,1,true,obj,skewed
11,2,1,-1.4364890897797693,-2.0547711804786086,1,false,obj,skewed
11,2,2,-1.9506709821424013,-2.0275072364338675,1,false,obj,skewed
11,2,3,-2.593251063873761,-2.3255055604686055,2,true,obj,skewed
11,2,4,-1.9754730588344376,-2.0622457675364445,1,false,obj,skewed
11,2,5,-2.7281365133009143,-2.0581593957442417,2,true,obj,skewed
11,2,6,-4.81985131130601,-6.904688856069965,1,false,obj,skewed
11,2,7,-3.470955872365457,-5.918420795569191,1,false,obj,skewed
11,2,8,-4.3056812577777315,-6.581051513508108,1,false,obj,skewed
11,2,9,-3.0524304018080777,-5.33459962339221,1,false,obj,skewed
11,2,10,-3.6908850254918057,-6.408998474946539,1,false,obj,skewed
11,2,11,-2.186962810332149,-2.1962176250804366,1,false,obj,skewed
11,2,12,-1.952128780891082,-2.055257874419685,1,false,obj,skewed
11,2,13,-1.745738318982355,-1.9923297059690799,1,false,obj,skewed
11,2,14,-2.0930582012905714,-3.3439690577777825,1,false,obj,skewed
11,2,15,-1.3668973009404293,-2.129726303007267,1,false,obj,skewed
11,2,16,-8.157208520158882,-5.22227848142417,2,true,obj,skewed
11,2,17,-9.398657024158208,-9.117109696082423,2,true,obj,skewed
11,2,18,-8.586944996711827,-7.048470322523916,2,true,obj,skewed
11,2,19,-8.359658526484806,-6.642229458802974,2,true,obj,skewed
11,2,20,-8.287018988610908,-5.586995936632666,2,true,obj,skewed
11,2,21,-5.571744999960523,-3.6989449440218296,2,true,obj,skewed
11,2,22,-4.808572800195705,-4.04517790565295,2,true,obj,skewed
11,2,23,-7.865246016223945,-5.478072002900037,2,true,obj,skewed
11,2,24,-5.457835286910935,-2.763345128388943,2,true,obj,skewed
11,2,25,-5.064410118474695,-3.458892175611596,2,true,obj,skewed
11,2,26,-5.731019565102904,-3.5839456453191,2,true,obj,skewed
11,2,27,-5.69316163719669,-3.4934050399092142,2,true,obj,skewed
11,2,28,-5.007075524328179,-4.146504917973225,2,true,obj,skewed
11,2,29,-6.526377964952544,-4.7940144179222175,2,true,obj,skewed
11,2,30,-3.8395117473866094,-2.6755124340565697,2,true,obj,skewed
11,2,31,-2.469922638505152,-2.6987554836454306,1,false,obj,skewed
11,2,32,-2.8575427172809382,-2.5845196814889557,2,true,obj,skewed
11,2,33,-2.0986177916517983,-2.441478801607411,1,false,obj,skewed
11,2,34,-2.652350943255966,-3.618837477217399,1,false,obj,skewed
11,2,35,-2.9543319736156164,-3.6290425949705285,1,false,obj,skewed
11,2,36,-5.031327317544655,-3.510571321452653,2,true,obj,skewed
11,2,37,-4.585673218086684,-3.636390908337119,2,true,obj,skewed
11,2,38,-5.194964786768996,-3.0772491239629156,2,true,obj,skewed
11,2,39,-4.791106376569022,-3.1201403501980467,2,true,obj,skewed
11,2,40,-4.408292129587111,-2.7371543213109355,2,true,obj,skewed
11,2,41,-3.2587434402666124,-4.496885202622927,1,false,obj,skewed
11,2,42,-2.667278271206294,-3.2918328115266458,1,false,obj,skewed
11,2,43,-2.404914159266841,-2.2465557475441216,2,true,obj,skewed
11,2,44,-2.579987819998936,-3.0468252723692886,1,false,obj,skewed
11,2,45,-2.6469349509801146,-3.2032836923434984,1,false,obj,skewed
11,2,46,-2.8079880455668946,-2.5671649610493144,2,true,obj,skewed
11,2,47,-3.370194338678203,-2.757491382884516,2,true,obj,skewed
11,2,48,-1.9714945903282126,-2.0908876828840475,1,false,obj,skewed
11,2,49,-4.549556452720475,-2.534747419415978,2,true,obj,skewed
11,2,50,-2.631576579183736,-2.9731087195707744,1,false,obj,skewed
12,1,1,-2.1060831113554457,-2.0267265515118607,2,false,obj,skewed
12,1,2,-1.9359867795349177,-2.3018096887302164,1,true,obj,skewed
12,1,3,-1.5697577622540013,-2.0117998697519757,1,true,obj,skewed
12,1,4,-1.2696111496380156,-2.473318290142074,1,true,obj,skewed
12,1,5,-1.779701313496474,-1.990330000922522,1,true,obj,skewed
12,1,6,-2.296920153853227,-2.279627083375075,2,false,obj,skewed
12,1,7,-1.3912690093591125,-2.39783504244425,1,true,obj,skewed
12,1,8,-1.5513574285475706,-2.5378242494014436,1,true,obj,skewed
12,1,9,-1.2790303441366646,-2.596074728643786,1,true,obj,skewed
12,1,10,-1.363429129621713,-2.1444616811118937,1,true,obj,skewed
12,1,11,-4.062284115673795,-5.890767204808081,1,true,obj,skewed
12,1,12,-3.4798599991619596,-4.521305172213742,1,true,obj,skewed
12,1,13,-3.3882653980213933,-4.245554479819937,1,true,obj,skewed
12,1,14,-3.2376668111275704,-4.32262188269532,1,true,obj,skewed
12,1,15,-3.1731048372792063,-3.896156088275973,1,true,obj,skewed
12,1,16,-3.5497735191080815,-2.779085817842791,2,false,obj,skewed
12,1,17,-2.6562341886390675,-2.432625021170231,2,false,obj,skewed
12,1,18,-3.1225598796697507,-2.677336899662087,2,false,obj,skewed
12,1,19,-2.6038718937924643,-2.4623679035751507,2,false,obj,skewed
12,1,20,-2.8707343754991705,-2.7919757393383446,2,false,obj,skewed
12,1,21,-1.6418777647186165,-3.1641804051104696,1,true,obj,skewed
12,1,22,-2.046399376888625,-3.393869303093236,1,true,obj,skewed
12,1,23,-2.4224743244091953,-3.222762413559871,1,true,obj,skewed
12,1,24,-1.6554836915047944,-2.452472873931934,1,true,obj,skewed
12,1,25,-3.0771888433656343,-4.055099874878541,1,true,obj,skewed
12,1,26,-3.2086660759153096,-2.4827276488979333,2,false,obj,skewed
12,1,27,-3.046207480807688,-2.489726099033738,2,false,obj,skewed
12,1,28,-3.5703005140143698,-2.562078223059025,2,false,obj,skewed
12,1,29,-3.088762577285137,-2.403061428241491,2,false,obj,skewed
12,1,30,-3.4058989793306176,-2.8327812465099984,2,false,obj,skewed
12,1,31,-4.2742384581440485,-4.744465982345619,1,true,obj,skewed
12,1,32,-4.661176688902426,-4.692704857873502,1,true,obj,skewed
12,1,33,-2.683224501695773,-2.8638333804287788,1,true,obj,skewed
12,1,34,-4.351927559665337,-4.543492146981263,1,true,obj,skewed
12,1,35,-3.9787344324249596,-4.178521616141095,1,true,obj,skewed
12,1,36,-1.2794744091099928,-2.686845799032339,1,true,obj,skewed
12,1,37,-1.5011978444886473,-2.9806784207346326,1,true,obj,skewed
12,1,38,-2.622865259462816,-2.954825626966726,1,true,obj,skewed
12,1,39,-1.5795891343179207,-2.4350496204851564,1,true,obj,skewed
12,1,40,-1.6390392173870347,-2.341569597483746,1,true,obj,skewed
12,1,41,-2.807220321824448,-2.492964661772618,2,false,obj,skewed
12,1,42,-3.336670295696815,-2.9712422268618055,2,false,obj,skewed
12,1,43,-3.376142624666844,-3.0264314537414636,2,false,obj,skewed
12,1,44,-2.466694149306255,-2.5270954439300315,1,true,obj,skewed
12,1,45,-2.8257854783005145,-3.1155628732905636,1,true,obj,skewed
12,1,46,-3.7419185727606097,-3.5867747430378527,2,false,obj,skewed
12,1,47,-3.183297669132937,-3.336990150668643,1,true,obj,skewed
12,1,48,-4.444697063639191,-4.472608742637215,1,true,obj,skewed
12,1,49,-2.8551604749830166,-3.155395853034338,1,true,obj,skewed
12,1,50,-3.398020628396694,-3.800755330366406,1,true,obj,skewed
12,2,1,-1.5962506753170846,-2.467082070810558,1,false,obj,skewed
12,2,2,-2.25393756114018,-2.210045064609741,2,true,obj,skewed
12,2,3,-2.7468716549611294,-2.9026135457100506,1,false,obj,skewed
12,2,4,-1.2784954449663581,-2.2973445057166426,1,false,obj,skewed
